Row,Original Index,Person1,Intelligence1,Determination1,Calmness1,Politeness1,Aggression1,Sophistication1,Incoherence1,Rudeness1,Stupidity1,Articulation1,Unsophistication1,Laziness1,Person2,Intelligence2,Determination2,Calmness2,Politeness2,Aggression2,Sophistication2,Incoherence2,Rudeness2,Stupidity2,Articulation2,Unsophistication2,Laziness2
1215,1215,"Don't discriminate on us little folks. People under 5'5\"" are shifty, have to keep an eye on themwhen they are around me
",2,2,1,1,4,1,1,5,4,4,5,1,"don't discriminate on us little folks Ppl under 5'5 are shifty. Got to keep an eye on themwhen they are around me.""
",1,2,1,1,4,1,4,5,4,1,5,1
1216,1216,"I am playing fantasy football with my job. I have the raven's defense and RayRice. I am getting points. Yes
",3,2,4,3,2,3,2,1,2,3,2,2,"Im playing fantasy football with my job.. and I got the raven defense and rayrice… I'm getting points.. yesss!!
",2,4,1,2,4,1,4,3,3,2,4,3
1217,1217,"I was in health/gym when they took the towers out, and my principal got on the intercom andgave a speech about terrorism
",3,2,3,3,2,2,1,1,2,3,3,2,"I was in health/gym when they took the towers out and my principal got on the intercom andgave a speech about terrorism
",3,2,3,3,2,2,1,1,2,3,3,2
1218,1218,"I will be in the gym getting it in, man... When its all said and done, Twitter and Instagram are just going to have to letme flourish in my nakedness
",3,4,3,3,3,3,2,2,2,4,3,2,"I be in the gym getting it in man.. When its all said and done twitter n instagram just gonna have to letme flourish in my nakedness
",2,4,3,2,3,2,4,3,3,2,4,3
1219,1219,"I talked to my student today about Grand Theft Auto V, and I must say his description regarding interacting with the game hasmade me want to play it
",4,2,3,4,1,4,1,1,1,4,2,2,"Talk to my student today about GTAV and I must say his description regarding interacting with the game hasme wanting to play it
",3,2,3,3,1,2,2,2,2,3,3,3
1220,1220,"I just read the funniest description of Chief Keef. \""Keef, who has a mop top of noodling dreadlocks that hangpast his eye shaggy-dog style.\
",3,2,3,3,2,3,2,2,2,3,2,2,"I just read the funniest description of Chief keef ""Keef, who has a mop top of noodling dreadlocks that hangpast his eyes shaggy-dog style
",3,2,3,3,2,3,2,2,2,3,2,2
1221,1221,"That's funny; Bears fans harassed Tony D on Twitter, saying, \""Man, get\""your thoughts in order and believe.\
",3,2,4,3,2,3,2,2,2,3,2,2,"Lmao bears fans harassed tony d on twitter like nigga getyour mind right and believe
",2,3,1,1,4,1,3,5,3,2,4,3
1222,1222,"So, how many of you culture snob guys are going to change your opinionabout Yeezus afterseeing that interview now, huh
",3,3,3,2,3,3,2,3,2,3,2,2,"So how many of you culture snob niggas gonna change your opinion about Yeezus afterseeing that interview now huh?
",2,4,1,1,5,1,1,5,4,3,5,2
1223,1223,"Hopefully, it's just the quality that threw me off, but he also should have waited until next year, especially afterhow great one was
",4,2,3,3,2,4,2,2,2,4,2,2,"hopefully its just the quality that threw me off but he also should have waited until next year esp afterthe dope ness of 1
",3,2,3,2,2,2,3,3,3,3,4,3
1224,1224,"European wine simply tastes different. I was over there for a month and a half and drank daily at random and neverhad any horrible tasting wine
",3,3,3,3,2,3,2,2,2,3,2,2,"European wine just taste diff man… I was over there a month and a half and drank daily at random and neverhad any bad tasting wine
",2,3,2,2,3,2,4,3,3,2,4,3
1225,1225,"It completely threw me for a loophole when it came to whatI thought was my preference.
",3,3,3,3,2,3,2,1,2,3,2,2,"It totally threw me for a loophole when it came to whatI thought was my preference
",3,3,3,3,2,2,3,1,2,2,3,3
1226,1226,"Straight cooling, in relax mode. This CD is the truth. You have got down on this one. I lovekmichelle because she is so real.
",3,3,4,3,2,2,2,2,2,4,4,2,"Straight cooln.....in relax mode....this cd is the truth......you got down on this one....... I lovekmichelle cause she so real
",2,3,3,2,2,1,4,2,3,2,5,4
1227,1227,"Rest in peace, Antonio, I miss you. That stuff is crazy how you left so soon,save me a spot. 
",3,3,3,3,2,2,2,2,2,3,3,2,"Rip Antonio I miss you, that shit crazy how you left so soon,save me a spot ♡
",3,3,3,4,1,2,2,1,2,3,3,2
1228,1228,"Showing off for Twitter. That shit is so old, man you are going to be feeling some type of way when I say \""I'm donewith your goofy ass!\""
",3,3,2,2,4,3,2,4,3,4,3,2,"Showing of for twitter tht sht bigg dead cuh yu gone be feeling some type of way when I say Im donewth yo goofy asssz .!
",2,4,1,1,5,1,4,5,4,2,5,4
1229,1229,"I know, they just accept the three million dollar contract, and give methe five hundred thousand they can't decide on
",4,4,2,1,4,3,1,4,1,4,2,2,"I have an idea..they accept the $3m deal and just give methe $500k they disagree on
",4,4,3,3,3,4,1,2,1,4,1,2
1230,1230,"Whaf if I tell you that I love you but I’ve got other dudes, and when I’m not with you, I’m with my other MOVES.
",3,3,3,3,2,3,2,2,2,3,2,2,"What If I Tell U That I Love U But I Got Otha Dudes . && When Im Not With U ImWith My Otha MOVES .
",2,3,3,2,3,1,4,3,3,2,4,4
1231,1231,"Going through old direct message and shit on Twitter, thinking to myself; \""I wasa freak, haha\"" back then
",3,2,3,3,2,2,2,2,2,3,3,3,"Going through old DM and shit on twitter thinking to myself I wasa freak lol back then
",3,2,3,3,2,2,2,2,3,3,3,3
1232,1232,"My favorite songs from Dreamgirls are; \""Move\"", \""We Are A Family\"", \""IAm Changing\"", \""Patience\"", and \""Dreamgirls\""
",3,2,3,3,2,4,1,1,2,3,2,2,"My favorite songs from Dreamgirls are Move, We Are A Family, IAm Changing, Patience, and Dreamgirls.
",3,2,3,3,2,3,1,1,2,3,2,2
1233,1233,"I wish I had more hands so I could give all of thesefootball posts more \""thumbs down\""
",3,4,2,1,4,3,1,4,2,4,2,2,"I wish I had more hands so I could give all thesefootball posts more thumbs downnn
",2,4,1,1,5,1,4,5,4,2,5,1
1234,1234,"What the deuce? ... I hate the smell of spray tan...This stuff has to go
",3,4,4,4,2,4,1,2,2,4,2,2,"What the deuce. .. I hate the smell of spray tan...this shit gots ta go.
",2,4,2,1,4,1,3,4,3,2,4,3
1235,1235,"I'm lucky I don't have to live there, I would only go there because it's thepeople that I know there
",3,2,3,4,2,3,2,2,2,3,2,2,"Lucky I ain't have to grow there I would only go there cuz it'sniggas that I know there
",2,3,2,1,4,1,3,4,3,2,4,3
1236,1236,"I want a \""Sew In\"" now, so I can flip andswerve. Ahaha, I'm funny as fuck
",3,3,3,3,2,2,2,2,2,3,3,2,"I Wanna A Sew In Now.. So I Can Flip AndSwerve Ahaha Im Funny Af
",2,3,3,1,3,1,3,3,3,2,4,3
1237,1237,"I'm going to \""Schnuck's\"" to get every flavor of 32 ounce Power-Aid. Two for $1, haha, judge me,but you probably want one
",3,3,4,4,2,3,1,2,2,4,2,2,"Goin to schnucks to gt every flavor 32oz power-aid 2/$1 lol judge me..but u probably want one
",2,3,3,3,2,1,4,3,3,2,4,4
1238,1238,"Feeling said, but this chocolate cupcake is going to make me smile. I'm joking. Judgeme all you want
",4,2,3,3,2,4,1,2,1,4,2,1,"Feeling dwn ..but this chocolate cupcake is gona make me smile :) lol judgeme all u want !
",2,2,3,2,2,1,4,2,3,2,4,3
1239,1239,"Dude, please don't say anything ignorant to me. You're the one who looks silly. I'm shaking my head. I can't live inpeace in the world. I'm laughing
",3,3,2,2,3,3,1,3,2,4,2,1,"Dude plz dnt say anything ignorant to me ..ur the one who looks silly smh I cant live inpeace in the world lol
",2,3,2,2,3,1,4,3,3,2,4,4
1240,1240,"I can't believe that the Bravo network didn't censor the finger when he flipped Madison thebird when that photo was taken
",3,2,3,2,3,2,1,3,2,3,3,2,"I can't believe that the Bravo network didn't bleep finger when he flipped Madison thebird on that photo taken.
",3,2,3,3,2,3,1,2,2,3,2,2
1241,1241,"Mke sure to bring it by the house during the day so I will be the only one present
",3,4,4,3,3,3,1,2,2,4,2,2,"be sure to bring it by the crib 1 day during the week so I canbe the only 1 here
",2,4,3,1,4,1,2,4,3,2,4,3
1242,1242,"Some or all of you might not read this, but my dream is to make it to the professional league, and hopefully withme live-streaming it, it should help
",3,4,3,3,2,2,2,1,2,3,3,2,"Some of you or all of you might not read this but my dream is to make it within the pros and hopefully withme live streaming it'll help
",3,4,3,3,2,3,1,1,1,4,2,2
1243,1243,"Statistics show that 99 out of 100 men who text back \""okay\"" getsfriendzoned by a woman
",2,3,3,2,3,2,2,2,3,3,3,2,"Statistic show that 99/ 100 men who text back K getfriend zone by a woman
",2,3,3,1,3,1,1,3,4,2,4,4
1244,1244,"Why does my last day of work before vacation have to be so stressful? I am going to need a goodmassage after this day
",3,2,3,4,2,3,1,2,2,4,2,2,"Why does my last day of work before vacation have to be so damn stressful im going to need a goodas massage after thid day...
",3,2,2,2,3,2,1,3,2,4,4,2
1245,1245,"Confession Thursdays: If you're ass had a $100 bill on it, could I give you changeto go with it? I'm laughing
",3,2,3,2,2,2,1,3,3,4,3,2,"Confession Thursdays: if ur ass had a 100 bill in it, could I give you changeto go wit it lol
",2,2,3,2,2,1,3,4,4,2,4,3
1246,1246,"Man, wait, direct message someone that doesn't make you angry. That'scauses gray hairs and wrinkles
",3,3,4,4,2,3,2,2,2,4,2,2,"man Turn Up.. dm who you gotta to be non angry..that shitcauses gray hairs and wrinkles
",2,4,2,2,4,2,4,4,3,2,4,3
1247,1247,"I’m going to Charlotte for the day Saturday. But I’ll be here tonight. I needto find something to do.
",4,3,3,3,1,3,1,1,1,4,2,2,"going to Charlotte for the day Saturday. But ill be here tonight. I needto find something to do
",2,3,3,2,1,2,3,1,3,2,4,2
1248,1248,"Aww, look at me trying to stay loyal as fuck and guys keep talking to me!
",3,4,3,3,2,3,2,2,2,3,3,2,"Aww, look at me trying to stay loyal asf & Niggaskeep talking to me !!
",2,4,2,1,4,1,3,5,3,2,5,2
1249,1249,"Music stimulates your brain's frontal lobe, increasing your attention span & ability toprocess. Explains a lot about peers
",4,3,3,2,2,3,1,2,2,4,2,2,"Music stimulates your brain's frontal lobe, increasing your attention span & ability toprocess explains alot about peers
",4,3,3,2,3,3,2,3,2,4,3,2
1250,1250,"I need a big bottle of Patron and a bag oflimes, and I'll be all set
",3,3,3,3,2,3,1,2,2,4,2,2,"I need a big bottle of patron. And a bag oflimes... Ill be all set
",2,3,3,2,2,2,4,3,3,2,4,3
1251,1251,"Sometimes a person doesn't know a good thing that happening to them even if it Hit them in the face 
",3,3,3,3,2,3,2,2,2,3,2,2,"Sometimes a person don't know a good thing even if it was toslap them in the face!
",2,3,2,2,3,2,3,3,3,2,4,3
1252,1252,"Miley Cyrus is campaigning for that black card, and that line from Jay wasa boost to her ego
",3,2,3,2,4,2,2,4,3,3,4,2,"Miley Cyrus is campaigning for that black card and that line from Jay wasa boost to her ego.
",3,2,3,2,4,2,2,4,3,3,4,2
1253,1253,"Some people in this world hate others for no reason. That'swhy I say, \""fuck them\""
",3,4,1,1,4,2,1,4,2,3,4,2,"Some people in this world hate others for no reason that'swhy I say fuck em
",3,4,1,1,4,1,2,4,3,2,4,2
1254,1254,"I hate when my friends spend the night- I'm prefer having no sleep, dating fatpeople that don't ever damn stop snoring
",2,2,1,1,3,1,2,4,3,3,4,2,"I hate when my nigga spend the night I'm always no sleep game dating fatniggas Tuh damn stop snoring
",2,2,1,1,3,1,3,4,3,2,4,2
1255,1255,"Ok, enough of this Jay Z.. let me play this newJuicy J track real quick.
",3,3,3,2,3,2,2,3,3,3,3,2,"Ok enough of this jay z .. Let me play this newjuicy j track real quick
",3,3,3,2,3,3,1,2,2,4,3,2
1256,1256,"If Zimmerman walks, black people will be mad for two days then forget all about it.Fake civil rights activists
",3,2,3,2,3,3,2,3,3,3,3,3,"If Zimmerman walks, black people will be mad 2 days then will forget all about it.Fake ass civil rights activist
",2,2,2,1,4,2,3,4,4,2,4,3
1257,1257,"I am not going to let the past repeat itself... ugh, the stuff I have to go through..
",3,4,3,3,2,3,2,2,2,3,3,2,"I am not about to let the past repeat itself..... ugh the ShitI have to go through...
",3,4,2,2,3,2,2,3,2,3,4,2
1258,1258,"I don't care about anything but me and my money. We're never breaking up. We're a team. No onewill ever come between us
",3,4,3,2,3,3,1,3,2,4,2,2,"I Don't Care Bout Nothing But Me And My Money, We Never Breaking Up. It's Team US. No OneWill Ever Come Between US.
",2,5,2,1,4,1,4,5,3,2,4,3
1259,1259,"Then they want you to be committed, the same thing with the children, thoughthey lie about it
",3,3,3,2,3,3,2,2,2,4,2,1,"Then they want u to b committed""same thing with these young boys thoughbut they lie about it
",2,3,3,1,4,1,4,4,3,2,4,4
1260,1260,"Pitt’s defense is trash. I’m not taking anything away from Winston, but hell, I couldprobably throw on their defense.
",3,2,3,3,2,3,1,2,2,4,2,1,"Pitt defense is trash. Not taking anything away from Winston but hell I prollycould throw on they defense
",2,3,2,1,4,1,3,4,3,2,4,3
1261,1261,"...and lame as fuck, except for Leroy, you can tell that he is a tough,even CT doesn't want any problems
",3,3,3,2,3,3,2,3,2,3,3,2,"and lame as fuck! Except Leroy, u can tell he a real nigga,even CT wants no problems
",2,3,2,1,4,1,3,4,3,2,4,3
1262,1262,"2 wands, maximum of 3 if your behavior is good. I will be carrying all the cash and cards for both of us... haha
",4,3,4,4,2,4,2,2,2,4,2,2,"two Wands max 3 if u on good behavior I will be carrying all cash andcards for both ... Lol
",3,3,3,2,3,2,4,3,3,2,4,3
1263,1263,"I see you guys trying to get intoxicated but you guys aren't even offering anybody else any. The saying is \""puff, puff, givesomeone and get high\""
",3,3,4,3,2,3,2,2,2,4,2,2,"I see y'all tryin to get blazed !!!but y'all ain't even try to offer nobody none,the saying is ""puff puff giveMOTHER***** and get high !!
",2,4,2,1,4,1,4,5,3,2,5,3
1264,1264,"This is frustrating. I want to go to my best friend's funeral but I don't have a way. Sleep tight. See yousoon or later. Rest in peace
",4,3,4,4,1,4,1,1,1,4,1,2,"Ughhhhhh I wanna go to my bestfwenddd funeral but I don't have no way... Sleep Tight See yousoon or later: ( R.I.p
",2,3,1,2,1,1,4,2,3,2,4,3
1265,1265,"Placing the blame on others rather than looking in the mirror is a little unhealthy... everyoneelse being wrong instead of yourself
",4,3,3,3,2,4,1,2,2,4,2,2,"placing the blame on others other than looking in mirror is alil unhealthy...everyonebeing wrong instead of self?
",3,3,3,2,2,2,3,3,3,2,4,3
1266,1266,"I got very happy seeing you and your physical attractiveness justbeing very pretty and things. #saturdayromanc
",3,2,3,3,2,4,1,2,2,4,2,1,"I got the biggest smile on my face because of you and all yo beautifulness justbeing all beautiful and stuff.#saturdayromance
",2,2,3,4,1,2,3,1,3,2,4,2
1267,1267,"Chris Tucker might be on drugs because there's no way he can still be funny for allthese years. He's got tendencies
",3,2,3,3,2,3,2,2,2,4,2,3,"Chris Tucker might be on da buttas bc u cant still be funny for allthese yrs. He got tendencies.
",2,2,2,2,3,1,4,4,4,2,5,3
1268,1268,"Can't we all just get along? There's enough room for everyone. I keep to myself and I mind my own business. So why arethey still worried? It never ends
",3,2,3,3,2,2,2,2,2,3,3,3,"Can't we all just get along?? There's enough room for everyone. I stay in my own lane. So why arethey still worried?? Never Ends
",3,2,3,3,2,3,1,2,2,4,2,3
1269,1269,"My little vacation was much needed! My mind didn't run AS much...nowit’s back to becoming a -
",4,4,3,4,2,4,1,1,1,4,2,2,"My lil vacay was much needed! My mind didn't run AS much...nowit's back to becoming a
",3,3,3,3,2,2,2,2,2,3,4,3
1270,1270,"But in reality though, if I find the person who brought Svedka to my house,I will kick their ass out
",3,4,2,2,4,3,2,3,2,3,3,2,"But for real tho....if I find the nicca who brought Svedka to my cribima kick they ass out.
",2,4,1,1,5,1,4,5,3,2,5,3
1271,1271,"Leave me the f*ck alone. That’s what you better do..funerals stay on schedule.. I don't even care about thecharges if they’re not federal!
",3,5,1,1,5,2,2,5,2,4,4,2,"Leave me the f**ck alone thats what you better do..funerals stay on schedule.. I don't even care about thecharges ,if they ain't federal!
",3,5,1,1,5,2,2,5,2,2,4,2
1272,1272,"I need a sugar daddy! They take good care of you.That's what I hear! Shit
",3,3,2,1,3,1,2,4,3,3,4,4,"I need a sugar daddy!"" they take good care of u ""that's Wht I hear! Shit
",3,3,3,2,2,2,2,2,2,3,3,4
1273,1273,"Why would you be screaming for your life when you're armed and the other person isn't... thatdoesn't make any sense to me
",3,3,3,2,3,3,1,3,2,4,3,1,"Why would you be screaming for your life and your armed and he's not...thatmakes no sense to me
",3,3,3,2,3,3,1,3,2,4,3,1
1274,1274,"I would hope that CBS would do everything in its power to get ridof this racist girl named Aaryn
",3,4,2,1,4,2,1,5,3,3,4,1,"CBS I would hope that Big Bro would do everything in its power to get ridof this RACIST AARYN girl.
",3,4,2,1,4,2,1,5,3,3,4,1
1275,1275,"The best one is that her and her sister have the same baby’s daddy and don’t even know it!
",3,2,3,2,2,3,2,3,2,3,2,2,"the best one is her and her sister got the same baby daddy.And aint een know it!
",2,4,2,1,4,1,4,4,4,2,5,4
1276,1276,"There's nothing more disappointing than having the feeling to use the bathroom. Running to the bathroom. Covering the seat and having nothing butgas comes out
",3,4,3,3,2,3,2,2,3,3,3,2,"Nothing more disappointing than having the feeling of major shits. Running to bathroom. Covering seat and nothing butloud ass gas comes out
",3,4,2,2,3,2,2,3,2,4,4,2
1277,1277,"So all of the people that worked for Secuitas have been laid off from CTA. Where will thesehardworking people going to work now. Ha ha ha 
",3,2,3,3,2,3,1,2,2,4,2,1,"Sooo all the ppl that worked for Securitas been let go from CTA huh? Where all the ""badbitches"" gonna work now? Lol
",2,1,2,1,3,1,4,4,3,2,4,3
